Wellenlange;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125
2884.321221;5013.141076;4976.803018;4907.80029;4984.373649;4958.358424;4935.521536;4871.87118;4924.512537;4874.497047;4842.431699;4726.526552;4749.135667;4744.746284;4590.208556;4675.909273;4534.461698;4490.157748;4610.191569;4416.050122;4481.433016;4404.883891;4347.717739;4398.966117;4301.409451;4306.979871;4194.655115;4162.90433;4175.47371;4109.997375;4059.832993;3999.072466;4089.621301;3922.022319;3893.874506;3892.855605;3812.328017;3768.696398;3792.197973;3756.017931;3742.278703;3676.184448;3668.569334;3586.441181;3604.996663;3615.053215;3485.901086;3494.086771;3563.180061;3496.04068;3424.448179;3333.433547;3347.473654;3331.167995;3225.694704;3268.924844;3224.520541;3171.948285;3093.032;3132.722403;3070.041775;3107.745009;3046.569792;3051.896267;3038.615141;2931.827845;2906.85291;2971.212898;3048.833497;2940.376601;3018.999906;2933.473136;3128.987985;3136.751674;3135.673171;3174.811628;3087.284639;3099.889752;3162.798211;3138.271825;3173.87101;3037.419328;3056.525638;3300.708527;3343.087713;3294.783732;3391.107835;3442.757588;3355.674813;3293.904174;3301.976543;3772.344459;3982.071013;3911.341904;3933.671725;4050.556274;4078.521556;3924.107353;4081.292612;4182.255066;4057.464629;3983.75103;4025.805362;4019.856998;3995.54091;3985.882636;3988.478992;3995.68949;4077.107679;4021.205025;3961.638956;3976.475291;3934.397046;3969.170967;3992.474082;3969.448697;4062.423142;4018.255826;3991.737692;3969.003982;3885.529736;3916.347338;3961.184051;3979.499865;3969.875181;3887.091223;3884.837787
2888.62468;5343.050594;5333.736023;5307.551129;5320.079152;5165.780389;5213.034389;5197.162592;5184.574559;5268.968462;5119.157355;5118.875516;5014.773667;5000.974454;4982.839849;4965.716734;4928.01123;4878.001424;4810.22309;4806.798546;4698.996572;4703.988517;4684.354632;4605.146578;4562.187311;4474.94704;4577.439746;4508.266848;4449.97653;4314.995273;4346.406164;4357.208551;4325.685969;4144.741743;4179.176759;4227.43424;4180.420391;4040.915707;4035.770571;4009.877381;4011.640402;3933.859181;3976.27462;3830.577731;3883.045883;3861.397959;3785.288173;3716.990249;3759.680168;3691.808305;3638.161923;3515.656468;3667.30766;3556.698032;3440.312549;3512.4633;3431.529307;3465.285135;3331.066724;3430.965786;3296.483582;3277.418113;3253.659569;3196.019939;3290.501326;3155.708854;3174.104458;3212.940155;3202.004414;3172.086199;3153.62126;3152.2065;3449.549823;3345.866044;3302.744826;3318.584994;3314.423022;3239.868565;3340.606449;3349.760316;3359.564991;3346.260321;3340.532531;3554.888878;3585.581784;3570.999479;3610.842359;3544.411172;3588.418818;3563.446726;3515.260944;4009.403104;4240.45293;4257.419215;4315.792896;4177.91842;4311.075595;4301.4599;4273.199121;4265.101373;4320.963403;4208.87928;4290.629652;4312.630012;4295.915271;4243.358702;4312.726985;4323.156122;4267.415207;4278.733868;4207.814866;4165.495068;4284.485339;4317.099069;4235.255981;4272.395238;4230.777437;4226.447574;4239.642743;4220.458569;4251.487515;4151.852806;4198.082293;4164.000058;4201.383809;4172.481755;4207.260514
2892.925811;5770.137523;5666.844554;5670.485588;5706.966178;5642.38422;5663.723161;5569.631708;5702.813289;5634.604768;5508.052264;5509.394224;5432.583828;5397.366455;5429.635125;5408.680585;5296.71725;5202.004571;5177.408157;5212.694397;5152.706044;5076.241902;5045.141685;4929.478565;4813.116128;4900.058348;4862.362342;4765.771148;4819.608509;4678.12395;4751.113849;4672.481745;4582.881615;4570.587383;4522.609955;4494.131053;4489.63568;4427.263808;4332.459578;4335.878242;4267.110697;4242.650301;4253.08699;4176.830374;4210.200174;4149.85362;4072.78224;4090.002222;4072.310181;4079.680923;3896.998443;3774.015017;3854.255217;3890.343677;3760.04173;3803.108282;3804.647244;3606.739067;3656.229237;3650.322486;3595.046187;3634.208161;3520.867303;3495.258224;3622.511686;3517.705295;3499.478661;3435.772719;3502.279952;3501.893981;3483.353495;3397.045488;3640.241166;3673.096706;3655.950729;3637.480503;3479.694644;3704.980651;3613.534681;3614.372593;3612.378519;3633.217529;3544.677789;3845.194889;3890.200697;3859.349029;3929.691429;3834.18925;3877.287084;3801.120456;3799.681581;4272.59639;4648.011882;4624.672183;4637.088028;4542.453592;4631.792531;4545.982494;4539.279361;4691.123649;4528.625089;4601.178952;4571.629021;4669.56162;4613.45391;4660.992747;4611.138223;4582.781373;4620.878867;4608.429193;4555.150295;4494.692392;4557.732306;4506.188421;4480.205158;4546.502525;4545.281742;4519.793512;4548.707759;4445.078202;4527.600486;4529.521705;4450.135703;4590.663811;4501.053015;4505.037489;4549.844656
2897.224618;6141.406207;6206.132972;6151.607978;6154.039072;6032.174274;6054.592261;6017.282945;6020.233166;5922.41049;5928.120944;5965.087221;5871.570714;5795.926899;5747.599027;5641.805539;5634.584495;5514.171955;5547.751587;5495.742585;5486.566379;5439.649006;5362.083888;5223.967091;5140.200948;5214.318907;5177.428104;5226.422461;5090.374988;5029.388775;5046.961431;4934.897444;4905.213718;4828.564792;4827.179643;4785.95172;4825.979555;4671.746392;4667.270797;4627.026241;4632.695516;4672.56371;4586.012451;4432.205072;4479.465631;4395.42629;4414.389429;4290.128854;4343.076281;4336.664849;4209.963929;4099.515295;4149.322617;4125.111255;4052.888589;4091.86619;4090.880776;3926.316463;3839.525905;3966.798931;3900.73598;3823.121582;3826.199462;3744.617599;3780.652723;3698.82363;3705.981945;3672.717137;3739.666614;3758.80653;3726.203059;3563.996503;4017.068435;3911.450157;3845.297243;3877.504561;3861.105829;3832.232275;3947.589232;3827.114936;3912.317864;3901.297196;3839.967498;4073.63272;4109.950566;4117.838401;4209.661182;4163.097801;4093.285528;4132.931161;4103.244161;4560.930089;4944.753568;4910.106474;5033.562746;4875.167361;4965.677992;4868.680659;4897.538828;4990.327394;4949.455199;4871.655476;4932.808904;4903.65731;4911.162283;4924.790258;4831.718145;4957.570717;4950.504148;4848.296451;4884.650713;4935.072637;4934.143427;4918.444474;4824.326994;4881.775989;4908.941577;4865.299125;4924.938176;4871.868288;4871.874118;4821.359447;4804.349752;4885.496537;4807.888234;4831.763827;4829.595645
2901.773763;6458.860915;6556.605563;6541.922532;6513.302105;6552.154831;6425.646018;6544.120641;6516.83855;6317.390076;6295.367832;6294.958974;6243.738813;6178.660324;6119.736119;6071.096232;6002.61763;5957.508268;5973.258124;5900.947943;5860.582449;5800.214715;5727.18616;5680.617101;5607.446746;5576.733763;5563.642167;5601.225947;5516.281243;5415.795056;5465.954225;5202.460985;5300.687689;5179.679457;5193.891305;5190.901851;5031.457622;5048.369086;5010.209965;5014.327042;4986.400728;4885.605249;4987.056951;4849.707727;4784.848288;4745.122002;4715.11582;4614.376249;4647.984588;4692.766337;4436.064516;4364.163346;4475.516097;4432.00704;4257.859414;4324.743371;4327.23627;4201.023655;4156.963039;4215.401497;4130.559299;4123.164753;4110.66246;4127.104492;4079.930883;3978.070267;3922.620683;3973.779903;3956.170846;3969.830378;3987.176345;3977.065897;4195.037999;4196.932841;4131.790678;4113.663521;4187.662847;4081.629654;4126.776375;4121.993573;4245.389246;4095.505512;4060.407692;4417.208471;4435.837448;4412.473559;4430.757696;4477.142751;4385.420017;4483.884584;4450.954339;4881.409911;5265.68362;5273.727688;5320.222613;5254.065238;5339.737537;5218.559858;5208.982957;5345.718045;5255.459185;5276.314223;5366.174675;5293.922507;5324.045782;5337.756659;5211.472126;5293.529567;5337.296478;5221.341031;5322.32153;5307.641119;5243.724121;5219.872621;5192.626814;5264.221006;5231.762404;5229.969844;5226.339371;5200.834181;5317.313823;5188.371387;5284.729854;5212.503591;5213.894838;5161.66611;5097.518852
2906.067788;7006.505825;7027.266527;6968.433398;6974.759457;6976.330088;6981.88868;6995.149051;6798.633718;6867.547891;6734.797285;6768.013866;6722.092531;6512.571185;6513.050883;6494.557221;6468.821241;6309.018125;6341.932438;6296.315228;6256.759051;6200.943842;6122.453346;6106.43347;6013.858429;5964.307889;5945.009595;5936.186698;5867.332476;5797.34803;5764.097478;5601.17763;5703.308871;5529.936797;5440.750357;5515.986991;5375.075418;5313.137452;5404.282754;5320.786243;5286.232134;5244.780693;5175.22637;5064.344178;5129.354116;5046.946725;5014.967434;4959.750451;4924.041162;4893.99158;4839.306277;4713.965154;4699.841834;4675.037243;4647.960431;4603.746111;4538.720036;4514.866915;4427.546896;4472.136502;4385.522423;4360.343995;4283.262653;4332.725274;4277.352557;4262.451562;4170.401195;4227.967458;4218.799045;4252.972003;4311.279693;4163.259972;4570.156167;4480.551145;4482.437285;4432.963678;4434.371914;4419.178944;4431.102324;4495.014676;4397.598827;4437.848611;4396.00435;4676.928187;4704.86734;4640.26041;4778.986993;4712.329964;4731.696354;4687.986406;4670.817708;5329.041502;5627.807599;5587.541355;5637.073119;5678.15266;5593.976659;5596.625485;5580.617114;5784.300967;5631.642428;5582.16049;5677.731635;5599.362568;5537.109729;5664.897304;5527.405475;5592.663266;5588.261216;5604.568254;5559.168089;5589.403085;5635.479739;5555.478188;5554.109873;5594.842881;5573.749612;5578.811031;5652.91665;5585.981163;5612.924942;5515.562813;5559.281354;5533.690255;5490.078135;5483.749611;5450.619576
2910.359494;7517.34503;7420.11997;7361.14463;7354.415219;7301.704148;7360.324401;7277.372336;7338.622853;7274.888211;7193.413571;7069.256194;6994.636187;6989.663853;6901.547718;6967.192979;6839.199828;6779.706058;6651.779111;6748.849117;6626.100899;6570.841117;6528.89021;6426.42099;6348.440823;6342.046179;6270.535373;6195.309724;6229.533814;6133.052853;6097.396355;6003.052569;5911.082532;5922.342157;5782.762138;5896.212607;5741.838408;5595.056976;5587.494762;5612.409371;5599.195465;5472.095746;5466.526517;5396.120192;5443.989016;5386.906361;5223.95022;5215.257435;5282.251993;5215.346702;5135.695221;4980.926643;4993.305941;5107.208009;4937.197806;4885.880633;4899.338317;4852.852455;4731.283669;4779.0102;4592.631572;4602.665568;4624.006342;4577.486257;4591.924079;4530.973811;4536.329744;4557.286186;4518.557546;4500.237824;4544.519386;4474.584971;4709.429187;4804.311396;4670.24326;4732.411271;4801.239183;4663.886245;4775.573234;4703.184356;4674.952708;4700.332565;4681.763392;5014.797845;5040.046176;4950.204792;5049.355026;5015.66524;5082.120281;5017.242247;5013.839798;5518.830435;5956.13099;5970.552929;5930.119678;5924.434993;5992.400771;5940.882859;6029.44659;5973.081449;6080.010233;5943.199503;5921.485013;5990.982772;5953.359369;5952.21747;5958.523425;5888.977079;5994.403643;5990.983367;5927.195654;5921.363706;5825.415558;5915.266422;5859.781354;5932.646844;5916.908519;5948.827972;5886.675248;5962.314443;5874.712742;5948.938934;5873.009522;5862.06174;5932.443354;5861.019527;5849.903046
2914.648883;7811.382519;7782.1699;7910.060187;7822.273385;7823.281017;7834.957238;7789.794561;7759.810045;7651.415215;7574.220861;7526.690158;7547.374003;7445.942604;7344.23093;7311.007886;7212.757801;7136.576509;7163.802639;7056.554195;7032.61262;6987.911184;6779.501431;6830.584367;6710.19867;6626.953442;6668.224399;6601.599951;6593.890296;6520.914603;6410.855943;6325.090913;6300.013855;6217.900802;6233.931911;6140.58409;6118.751978;6050.133071;5987.851511;5950.201874;6028.296373;5735.556034;5802.963127;5723.041465;5678.758812;5670.006737;5621.070055;5481.903104;5520.622999;5532.837755;5448.237286;5402.053663;5262.914459;5199.525419;5237.577639;5262.153094;5126.097295;5059.986423;5085.17949;4976.028785;4980.892903;4950.135669;4949.899763;4893.393691;4906.651718;4854.643252;4724.412529;4820.74241;4717.452625;4805.6342;4731.901644;4752.047077;5050.863241;5034.219854;5032.214731;5072.01247;4986.270745;5072.757593;4951.195195;5047.50866;5058.456926;5017.963386;4997.690672;5320.823358;5320.379822;5237.312481;5358.867682;5366.154308;5296.697471;5227.657656;5244.026071;5820.782207;6308.659198;6263.767783;6211.367621;6294.917519;6383.015207;6343.337217;6320.476595;6410.064695;6358.567823;6228.436405;6415.43995;6435.788319;6363.799871;6309.722354;6261.831129;6285.476195;6321.728962;6345.591536;6307.409411;6317.52807;6281.536772;6268.242494;6231.646359;6285.638044;6242.244361;6212.025872;6242.620314;6202.839148;6214.682408;6260.504885;6315.919546;6207.623173;6307.995648;6215.480978;6205.37441
2918.935955;8362.622184;8337.420225;8387.183926;8345.337849;8386.064603;8363.79115;8275.419691;8118.199282;8178.132985;8112.223232;8096.319861;7947.310107;7911.411621;7843.104731;7793.006227;7710.499475;7582.633827;7565.007422;7515.434954;7509.298747;7397.158592;7321.291593;7223.928218;7110.136622;7046.034399;7071.081487;6993.062218;7039.406879;6838.93827;6799.48124;6743.297687;6698.107946;6687.617916;6578.264858;6517.106747;6520.821439;6406.371073;6400.358448;6329.169127;6348.540438;6222.167113;6238.54186;6147.113618;6101.669259;6065.253606;5939.332744;5927.693289;5908.160026;5865.47072;5755.938338;5682.351998;5696.673361;5654.995477;5556.105956;5516.569582;5514.003078;5433.274897;5380.240423;5370.198378;5233.312506;5338.760431;5245.949085;5177.45376;5250.54168;5155.466053;5054.65569;5128.342385;5091.490491;5108.167423;5096.432619;5063.652408;5369.464445;5342.28271;5361.357757;5405.77338;5346.472621;5344.798954;5305.974229;5286.993568;5429.11745;5365.747015;5258.79198;5631.010563;5587.874069;5622.589177;5719.530773;5676.80283;5655.433523;5658.238112;5589.381918;6268.902239;6777.397543;6729.191205;6761.822198;6731.605435;6744.825215;6698.993714;6602.712254;6717.255828;6778.320339;6595.876256;6828.60151;6753.784324;6691.436317;6686.41707;6643.333659;6727.165716;6675.242291;6685.397843;6723.814463;6641.901188;6645.848494;6668.41149;6606.709908;6674.821548;6681.762292;6673.409855;6725.756917;6529.560324;6559.839043;6663.265714;6645.016533;6632.379602;6618.740084;6551.139002;6635.038736
2923.472687;8906.067825;8940.874763;8885.519615;8899.612412;8838.058721;8743.830003;8799.251602;8693.794465;8766.045512;8640.42467;8509.149318;8452.448538;8364.074998;8386.173245;8379.192201;8280.429082;8149.882277;8107.397779;8021.495802;7990.163731;7828.58781;7732.265203;7689.45708;7554.259253;7604.293693;7487.111368;7531.701287;7441.088437;7354.128767;7352.277171;7226.677843;7230.369832;7064.498608;6987.766086;6965.785814;7023.052026;6835.776242;6840.020945;6739.316431;6713.933163;6588.934468;6619.268307;6431.342203;6479.726038;6474.652654;6379.744024;6391.633754;6324.86885;6279.251505;6152.804172;6122.827361;6041.588551;5927.624123;5955.788718;5975.136112;5839.061707;5753.723885;5758.472462;5670.525036;5654.896405;5591.545917;5583.160413;5579.672579;5487.600101;5480.448318;5379.065297;5445.092302;5379.677292;5485.843721;5413.118402;5339.407017;5785.238842;5763.506089;5700.678333;5749.700035;5627.850764;5736.016228;5667.916291;5759.644991;5755.940181;5654.689326;5734.073037;5967.365231;5978.53464;5922.040515;6070.350043;6078.616395;6024.33397;6014.989026;5998.912664;6674.195877;7268.351266;7037.828408;7154.488579;7058.503861;7172.835964;7148.857423;7147.158612;7262.659884;7095.272836;7119.524035;7257.974669;7180.975818;7168.273705;7170.306647;7113.036004;7143.050665;7149.948665;7061.407288;7139.415832;7157.487984;7150.355758;7136.778418;7071.976943;7049.202345;7083.467388;7139.984966;7104.090048;7106.482937;7115.187671;6981.226389;7171.305509;7117.335994;7014.68165;7082.998552;7049.901008
2927.754998;9411.723144;9571.537234;9529.070921;9504.10078;9486.267089;9411.077564;9380.294068;9341.599393;9308.156688;9125.829062;9102.182449;9098.79324;9001.936735;8819.440504;8867.569913;8823.55076;8622.326034;8588.97794;8543.741064;8475.211937;8464.203224;8293.426687;8257.175407;8130.571057;8143.735887;8039.318698;7969.521839;7881.939767;7849.490929;7843.248579;7656.23625;7657.80446;7529.547905;7469.440621;7501.626444;7429.448891;7328.353761;7212.844294;7176.649006;7213.479971;7057.863501;7041.147974;6885.73269;6865.934752;6937.209483;6838.309552;6677.730183;6757.755169;6687.185944;6580.840512;6447.485391;6466.66586;6429.417221;6348.63181;6232.858631;6255.279152;6275.339325;6113.88153;6111.014744;6016.650553;6000.498121;5937.539777;6012.056197;6006.83305;5844.596085;5761.647357;5863.998285;5886.019106;5859.669255;5818.965016;5782.316893;6148.19241;6182.896043;6085.182381;6125.798401;6100.411058;6035.415245;6156.027266;6051.468771;6032.930951;6127.796126;6011.539497;6372.893057;6396.367189;6568.672057;6575.331165;6500.600523;6465.404275;6411.91574;6376.623564;7150.668389;7740.525527;7629.684519;7606.371852;7623.617834;7703.05254;7671.933336;7578.820632;7592.281821;7577.430288;7591.38464;7712.564321;7704.36775;7610.316957;7639.396035;7615.94307;7653.135984;7588.853041;7564.624792;7587.218458;7559.293307;7612.063519;7577.348207;7535.452328;7578.785343;7657.364644;7603.756172;7569.624618;7513.611877;7502.733241;7501.391804;7522.791423;7542.497238;7517.825254;7471.06451;7580.966135
2932.034999;10168.59174;10026.41125;9990.841406;10110.80655;10007.69332;10143.5375;10003.55076;9995.617765;9944.470303;9734.440195;9776.423068;9626.348055;9581.000729;9445.910437;9352.143367;9281.868546;9292.969173;9108.752034;8990.17496;9050.447631;8931.009121;8840.780369;8738.087557;8592.076432;8603.365447;8586.708035;8534.528461;8492.965569;8365.029493;8297.400213;8197.977685;8155.416683;7987.770743;7905.293399;7941.633698;7821.017094;7749.108718;7718.833694;7589.171979;7642.186194;7518.959525;7563.18628;7394.290464;7401.300915;7340.929612;7165.034898;7139.988174;7142.824597;7159.279785;6924.052992;6878.331641;6899.911033;6778.380552;6684.641037;6661.743;6566.661301;6569.127078;6449.473474;6489.673408;6412.580829;6467.622962;6459.093139;6329.610589;6235.246523;6288.915316;6230.407803;6184.066385;6147.521943;6154.650114;6246.978413;6100.387952;6589.331048;6541.458552;6486.875748;6544.074366;6467.15931;6421.001757;6500.312965;6513.470672;6464.095514;6409.073144;6470.196936;6818.599658;6734.377285;6807.489289;6821.479729;6848.760652;6840.649819;6853.023517;6802.519793;7503.324958;8111.925387;8149.764575;8105.477012;8140.952299;8079.479935;8026.226352;8108.703186;8212.126503;8164.797577;8121.462879;8047.375268;8065.964978;8086.570896;7953.690091;8128.059676;8098.426519;8070.960279;8077.055181;8018.227189;8034.321908;8082.976635;8092.125688;8042.14083;7972.575356;8061.458962;8035.728342;8103.365443;7961.951939;8020.480605;7991.766754;7984.479127;7997.868128;8000.175712;7998.341659;7917.238929
2936.312692;10813.67708;10688.50031;10719.83451;10665.7332;10677.3409;10673.21334;10689.02524;10562.85316;10459.99003;10376.26174;10349.87488;10254.11671;10163.27076;9919.586857;9937.916451;9900.386362;9843.815655;9751.724074;9631.801599;9626.874964;9525.009672;9413.330464;9244.197777;9145.779665;9138.18673;9157.283828;9067.72563;8857.170437;8886.749093;8632.736714;8676.906821;8684.21125;8511.171952;8434.32925;8485.812534;8335.761593;8208.046102;8157.994245;8155.890383;8139.057064;7997.227759;7950.388546;7834.020812;7828.829947;7693.81846;7684.925538;7627.413232;7649.082649;7520.53868;7401.447158;7257.371577;7276.329726;7285.519811;7204.822115;7113.794996;7183.213955;7041.092914;6977.254052;6885.506853;6790.693025;6839.926273;6739.826372;6750.341645;6692.846431;6596.411893;6639.352489;6688.302571;6639.191726;6566.792303;6548.164462;6547.626029;6923.660567;6946.199503;6940.764194;6922.533731;6854.101243;6911.781431;6938.779109;6831.656374;6919.439536;6903.526022;6776.050847;7206.490559;7245.570409;7173.497598;7331.801232;7264.102128;7368.075892;7271.317528;7204.606438;7922.170662;8660.555802;8594.073504;8638.808948;8556.512096;8686.123035;8612.741265;8559.811042;8663.198686;8564.379482;8590.763453;8623.412204;8610.772251;8618.040244;8568.193565;8632.39053;8563.927013;8605.275137;8527.703178;8604.446766;8569.578436;8433.09986;8573.115592;8459.047116;8593.577095;8505.755139;8505.906244;8498.317236;8487.507813;8580.43451;8453.355936;8585.37337;8522.453354;8451.737734;8437.83468;8543.7241
2940.588079;11377.98253;11316.80778;11408.05356;11358.88409;11410.2132;11397.10852;11246.72091;11170.30903;11153.7194;10984.29723;10925.54144;10921.10279;10690.75049;10676.47346;10610.89293;10540.10801;10314.86932;10288.89796;10231.62497;10252.49797;10084.20894;10013.08107;9869.5102;9711.684933;9754.203981;9732.050413;9574.117711;9555.55885;9439.654251;9318.262616;9133.02822;9205.192801;9031.756259;8967.552901;8989.167805;8843.687242;8815.1708;8770.330947;8673.809147;8599.097715;8544.67332;8476.759996;8367.928929;8386.527171;8258.881352;8207.986856;8095.010771;8053.534754;8008.968192;7931.028466;7759.610575;7872.927509;7776.840604;7645.180673;7676.020309;7563.942829;7511.242519;7365.22894;7411.520813;7255.992849;7244.413802;7143.745265;7125.255167;7194.638598;7103.091609;7068.487182;7007.712725;7030.034296;7011.101741;7011.528944;6880.036874;7419.186688;7399.124696;7356.853392;7394.182207;7340.242489;7289.759847;7391.431333;7323.031468;7319.9686;7310.160317;7341.106634;7721.571198;7777.951954;7730.702286;7801.301083;7741.630208;7714.687696;7716.802853;7740.888494;8588.210487;9263.42162;9087.616133;9156.372444;9220.301958;9234.986623;9130.482765;9159.148861;9210.503025;9206.180675;9165.290961;9131.67972;9184.794215;9083.729617;9084.911107;9064.940239;9022.642103;9136.802268;9094.573401;9171.881828;9047.067436;9101.437844;9080.322542;9004.175746;9094.795167;9141.257867;9008.294539;9098.484602;9009.28409;9073.599604;9049.16394;9104.478798;9032.257505;8981.515933;9038.548154;9014.426256
2945.112448;12094.51129;12009.33688;12118.50172;12105.26242;12130.31346;12068.22632;11951.64109;11861.9887;11857.66184;11672.55009;11706.42622;11568.30979;11453.44345;11275.57381;11205.07645;11132.03717;11176.13389;10970.27747;10916.64896;10894.32057;10686.61086;10670.03618;10499.02885;10353.7963;10327.42133;10246.01202;10089.70896;10067.13518;9974.749379;9913.982344;9805.346342;9749.36587;9615.528286;9554.968978;9531.704263;9416.798796;9274.487598;9384.8487;9241.933104;9197.313179;9074.30123;9017.305753;8773.019909;8842.397812;8803.123517;8668.224137;8549.786106;8575.186239;8556.573786;8389.802277;8275.053918;8281.709854;8190.34844;8047.722246;8034.424533;8034.853545;7916.581484;7884.403717;7861.720931;7676.485916;7633.091202;7604.855511;7541.356866;7623.628758;7507.960171;7496.817559;7479.30264;7456.055402;7478.584261;7451.077556;7322.62615;7844.91504;7881.239839;7877.14892;7866.025415;7789.588594;7845.942496;7766.275181;7815.601456;7858.688198;7807.981498;7702.369616;8115.846919;8140.527221;8188.108565;8178.984597;8209.350058;8229.490339;8208.484485;8162.370871;8985.449317;9743.527586;9757.39718;9636.172178;9756.326515;9683.075373;9741.455434;9760.721201;9829.044063;9790.205723;9601.049892;9672.182299;9727.035409;9679.643524;9612.847256;9620.713302;9702.576319;9643.546216;9630.670361;9655.536904;9654.793343;9638.995131;9701.751054;9569.531176;9589.234072;9696.97173;9668.897784;9561.872045;9533.285252;9643.980424;9563.195253;9565.79995;9628.285062;9543.51481;9600.486554;9524.349899
2949.383093;12948.26648;12803.09076;12878.18208;12895.87132;12835.64479;12829.5699;12726.78895;12719.89537;12619.82065;12419.02363;12423.53254;12230.74107;12145.35307;12061.89138;11864.47055;11914.17742;11749.61298;11726.86627;11614.87732;11455.34657;11362.21926;11312.19966;11116.75762;11068.11772;10898.8428;10866.17275;10799.50351;10767.90369;10572.03878;10507.90021;10437.86553;10403.73488;10268.49254;10143.58199;10075.42654;9993.100893;9884.001171;9831.552288;9655.26697;9742.708375;9595.116394;9573.030829;9439.298734;9355.446983;9317.550072;9255.642556;9059.744444;9168.042323;9135.360819;8992.773843;8677.706781;8859.682126;8751.048723;8674.452264;8687.013159;8479.951617;8429.115298;8370.783864;8344.112749;8240.177743;8201.964029;8213.162711;8104.652357;8099.822549;7981.023187;7984.349201;8069.078015;7895.260702;7865.245601;7858.815898;7836.399428;8328.851155;8362.550542;8336.656263;8405.068878;8315.145003;8297.33477;8317.3161;8279.371746;8365.603725;8318.994936;8261.845015;8670.322963;8722.301404;8737.72154;8836.856988;8746.266739;8779.488827;8657.367311;8708.058372;9646.891924;10270.87832;10339.42124;10333.21271;10360.59027;10324.39384;10317.66374;10289.5325;10320.82623;10275.45907;10296.04462;10280.92431;10286.50026;10387.78636;10308.00644;10262.7141;10346.73408;10351.51142;10237.99846;10308.41642;10105.76049;10333.77616;10191.40554;10244.11775;10252.8982;10314.9012;10226.72042;10243.48395;10266.51567;10189.5814;10105.45425;10276.34125;10171.54039;10213.73876;10157.65424;10158.49941
2953.651437;13704.25107;13737.0724;13647.09758;13677.71376;13663.21019;13631.14232;13524.16755;13403.03215;13449.19902;13222.72103;13164.86362;13085.39985;12978.48264;12811.42949;12690.07863;12598.53218;12496.31007;12309.6679;12285.31369;12273.57964;12100.03785;12048.57526;11767.70031;11691.65302;11644.47228;11550.53659;11521.50539;11447.86852;11259.52662;11093.02041;10986.59001;10967.30413;10848.65342;10723.39634;10787.33916;10699.59806;10511.71607;10484.44638;10358.81535;10296.28811;10194.1236;10177.94012;10050.77028;9976.679687;9918.166026;9871.247182;9789.890884;9670.10812;9657.334542;9489.948314;9253.57424;9364.849591;9355.946759;9125.37606;9203.79158;9113.242466;8924.849354;8897.374767;8821.701715;8700.073755;8663.037746;8668.672372;8630.147165;8705.225515;8538.286176;8453.0876;8532.044456;8378.655759;8533.091406;8293.749479;8314.362188;8875.000463;8900.062314;8905.380802;8960.318019;8861.917063;8769.941964;8815.559438;8823.347642;8802.720477;8849.205904;8722.537956;9233.004472;9281.279603;9279.546219;9405.923366;9292.385216;9306.688068;9267.456122;9340.955703;10203.54297;10907.47833;10908.69281;11022.49848;10955.09763;10996.94646;11020.11203;10980.58708;11039.85383;11020.94506;10875.27941;10944.91001;10940.19307;10919.16241;10896.39299;10960.94692;11027.1197;10881.70219;10768.56198;10883.52467;10876.97308;10820.78524;10843.29028;10874.93971;10859.79182;10900.05065;10913.76679;10827.3246;10879.9796;10909.40684;10748.94519;10937.10701;10828.02775;10774.19205;10770.05546;10827.87908
2957.917483;14569.46791;14552.28468;14473.25104;14533.79259;14564.01253;14445.94649;14357.77981;14315.40197;14279.79997;14105.64534;14028.42253;13870.28926;13759.83533;13685.19136;13543.90399;13422.1048;13235.22851;13204.68578;13098.96158;12939.02334;12804.0702;12821.1666;12572.86057;12439.4059;12350.31355;12282.10742;12256.7185;12049.03368;11998.21698;11921.34702;11756.5239;11694.0778;11539.01519;11513.41629;11396.44652;11343.29469;11170.63675;11055.53553;11014.58272;10930.05707;10847.32754;10716.03842;10651.4393;10548.10081;10417.97628;10418.04297;10340.23042;10240.38863;10320.5001;10100.33073;9897.661262;9845.217401;9969.047741;9784.498858;9745.765081;9571.731404;9546.788938;9415.181703;9433.493171;9330.17927;9335.317715;9231.389896;9222.84671;9144.843098;9159.754553;8965.038143;9001.207467;8958.246037;9053.12722;8869.883706;8869.519807;9467.36829;9446.780557;9369.327811;9353.778152;9378.910016;9366.769264;9426.010436;9391.534347;9334.043642;9323.619569;9348.45346;9793.896481;9849.466806;9742.587504;9924.18874;9961.710347;9883.092866;9847.755606;9898.067471;10860.40702;11720.332;11674.21624;11702.03381;11706.85286;11654.73757;11577.80454;11669.88915;11658.13107;11664.6679;11620.7584;11587.14353;11579.11804;11563.77584;11566.01107;11570.4159;11526.73735;11613.12273;11637.3651;11535.86584;11487.43522;11480.02657;11496.40946;11553.00115;11476.9191;11546.4243;11618.0411;11509.39815;11556.68119;11499.46093;11423.67221;11535.10143;11487.75128;11475.87886;11441.69434;11457.49305
